"Start"	"End"	"Segment"	"NGS_read_count"
433	1761	"PA"	1
296	1615	"PA"	1
311	1654	"PA"	1
309	1940	"PA"	1
271	1701	"PA"	1
362	1814	"PA"	1
407	1644	"PA"	1
261	1925	"PA"	1
163	1788	"PA"	1
251	1994	"PA"	1
247	1801	"PA"	1
470	1961	"PA"	1
113	1671	"PA"	1
384	1862	"PA"	1
274	1865	"PA"	1
227	1706	"PA"	1
349	1611	"PA"	1
198	1943	"PA"	1
360	1913	"PA"	1
287	1703	"PA"	1
263	1751	"PA"	1
502	1779	"PA"	1
453	1793	"PA"	1
183	1627	"PA"	1
458	1887	"PA"	1
316	1694	"PA"	1
452	1774	"PA"	1
293	1906	"PA"	1
379	1988	"PA"	1
440	1977	"PA"	1
337	1993	"PA"	1
485	1736	"PA"	1
396	1974	"PA"	1
480	1891	"PA"	1
299	1959	"PA"	1
195	1629	"PA"	1
499	1952	"PA"	1
364	1987	"PA"	1
425	1834	"PA"	1
214	1979	"PA"	1
141	1739	"PA"	1
227	1838	"PA"	1
351	1944	"PA"	1
232	1820	"PA"	1
439	1967	"PA"	1
313	1738	"PA"	1
107	1752	"PA"	1
107	1818	"PA"	1
462	1670	"PA"	1
207	1946	"PA"	1
192	1833	"PA"	1
337	1611	"PA"	1
111	1658	"PA"	1
192	1918	"PA"	1
208	1837	"PA"	1
165	1818	"PA"	1
475	1998	"PA"	1
187	1669	"PA"	1
139	1841	"PA"	1
138	1639	"PA"	1
202	1956	"PA"	1
288	1948	"PA"	1
307	1636	"PA"	1
349	1700	"PA"	1
168	1770	"PA"	1
137	1623	"PA"	1
433	1867	"PA"	1
440	1825	"PA"	1
209	1674	"PA"	1
467	1738	"PA"	1
267	1976	"PA"	1
256	1769	"PA"	1
373	1968	"PA"	1
501	1871	"PA"	1
375	1838	"PA"	1
420	2002	"PA"	1
241	1872	"PA"	1
395	1858	"PA"	1
487	1790	"PA"	1
340	1824	"PA"	1
121	1698	"PA"	1
184	1625	"PA"	1
262	2008	"PA"	1
219	2006	"PA"	1
471	1815	"PA"	1
450	1770	"PA"	1
481	1658	"PA"	1
460	1657	"PA"	1
278	2008	"PA"	1
381	1906	"PA"	1
169	1702	"PA"	1
236	1631	"PA"	1
339	1899	"PA"	1
293	1641	"PA"	1
223	1923	"PA"	1
243	1928	"PA"	1
208	1865	"PA"	1
124	1783	"PA"	1
139	1664	"PA"	1
254	1679	"PA"	1
117	1640	"PA"	1
184	1678	"PA"	1
393	1628	"PA"	1
137	1806	"PA"	1
485	1691	"PA"	1
428	1888	"PA"	1
113	1723	"PA"	1
350	1777	"PA"	1
397	1686	"PA"	1
319	1955	"PA"	1
286	1609	"PA"	1
491	1630	"PA"	1
194	1746	"PA"	1
331	1874	"PA"	1
209	1955	"PA"	1
433	1839	"PA"	1
478	1733	"PA"	1
422	1667	"PA"	1
303	1927	"PA"	1
141	1667	"PA"	1
422	1967	"PA"	1
159	1728	"PA"	1
313	1829	"PA"	1
193	1647	"PA"	1
166	1779	"PA"	1
324	1986	"PA"	1
147	1969	"PA"	1
316	2007	"PA"	1
302	1890	"PA"	1
498	1887	"PA"	1
340	1732	"PA"	1
391	1780	"PA"	1
297	1647	"PA"	1
310	1996	"PA"	1
223	1893	"PA"	1
245	1854	"PA"	1
271	1950	"PA"	1
389	1697	"PA"	1
348	1680	"PA"	1
207	1642	"PA"	1
199	1815	"PA"	1
353	1921	"PA"	1
490	1968	"PA"	1
353	1700	"PA"	1
466	1934	"PA"	1
212	1759	"PA"	1
415	1766	"PA"	1
453	1961	"PA"	1
189	1732	"PA"	1
184	1982	"PA"	1
477	1892	"PA"	1
257	1955	"PA"	1
503	1615	"PA"	1
400	1903	"PA"	1
261	1703	"PA"	1
216	1943	"PA"	1
502	1704	"PA"	1
293	1709	"PA"	1
360	1897	"PA"	1
466	1698	"PA"	1
249	1863	"PA"	1
500	1850	"PA"	1
347	1629	"PA"	1
333	1690	"PA"	1
400	1857	"PA"	1
379	1766	"PA"	1
362	1988	"PA"	1
438	1909	"PA"	1
375	1953	"PA"	1
262	1763	"PA"	1
398	1635	"PA"	1
131	1953	"PA"	1
288	1919	"PA"	1
297	1610	"PA"	1
305	1702	"PA"	1
232	1912	"PA"	1
465	1897	"PA"	1
112	1673	"PA"	1
140	1868	"PA"	1
302	1834	"PA"	1
254	1748	"PA"	1
436	1622	"PA"	1
296	1934	"PA"	1
175	1911	"PA"	1
380	1738	"PA"	1
200	1646	"PA"	1
282	1613	"PA"	1
274	1877	"PA"	1
225	1867	"PA"	1
186	1996	"PA"	1
316	2003	"PA"	1
455	1888	"PA"	1
424	1797	"PA"	1
319	1965	"PA"	1
431	2003	"PA"	1
428	1956	"PA"	1
401	1660	"PA"	1
353	1687	"PA"	1
469	1609	"PA"	1
427	1707	"PA"	1
315	1624	"PA"	1
166	1648	"PA"	1
324	1888	"PA"	1
240	1666	"PA"	1
262	1767	"PA"	1
292	1932	"PA"	1
474	1843	"PA"	1
412	1858	"PA"	1
430	1936	"PA"	1
173	1745	"PA"	1
154	1654	"PA"	1
197	1796	"PA"	1
394	1946	"PA"	1
499	1895	"PA"	1
308	1663	"PA"	1
135	1734	"PA"	1
266	1773	"PA"	1
111	1832	"PA"	1
182	1817	"PA"	1
110	1924	"PA"	1
151	1731	"PA"	1
152	1704	"PA"	1
203	1762	"PA"	1
288	1653	"PA"	1
365	1998	"PA"	1
113	1669	"PA"	1
354	1619	"PA"	1
251	1997	"PA"	1
381	1653	"PA"	1
399	1819	"PA"	1
214	1683	"PA"	1
422	1846	"PA"	1
446	1735	"PA"	1
122	1775	"PA"	1
409	1625	"PA"	1
179	1660	"PA"	1
206	1724	"PA"	1
360	1701	"PA"	1
367	1657	"PA"	1
161	1825	"PA"	1
231	1777	"PA"	1
253	1979	"PA"	1
154	1823	"PA"	1
122	1947	"PA"	1
381	1738	"PA"	1
390	1640	"PA"	1
411	1887	"PA"	1
262	1761	"PA"	1
147	1645	"PA"	1
267	1961	"PA"	1
407	1897	"PA"	1
437	1884	"PA"	1
305	1688	"PA"	1
466	1633	"PA"	1
329	1803	"PA"	1
319	1964	"PA"	1
345	1846	"PA"	1
458	1784	"PA"	1
338	1871	"PA"	1
339	1925	"PA"	1
378	1843	"PA"	1
249	1842	"PA"	1
226	1740	"PA"	1
142	1781	"PA"	1
424	1894	"PA"	1
113	1923	"PA"	1
380	1792	"PA"	1
194	1842	"PA"	1
200	1769	"PA"	1
108	1927	"PA"	1
268	1727	"PA"	1
482	1993	"PA"	1
268	1620	"PA"	1
430	1839	"PA"	1
142	1836	"PA"	1
173	1817	"PA"	1
419	1665	"PA"	1
161	1966	"PA"	1
430	2004	"PA"	1
189	1810	"PA"	1
254	1988	"PA"	1
250	1904	"PA"	1
198	1676	"PA"	1
435	1803	"PA"	1
151	1989	"PA"	1
184	1887	"PA"	1
160	1611	"PA"	1
435	1694	"PA"	1
302	2006	"PA"	1
453	1662	"PA"	1
321	1663	"PA"	1
179	2009	"PA"	1
214	1749	"PA"	1
305	1964	"PA"	1
188	1696	"PA"	1
190	1815	"PA"	1
211	1609	"PA"	1
149	1870	"PA"	1
142	1653	"PA"	1
185	1804	"PA"	1
442	1813	"PA"	1
469	1769	"PA"	1
319	1808	"PA"	1
166	1729	"PA"	1
494	1921	"PA"	1
500	1991	"PA"	1
121	1634	"PA"	1
219	1736	"PA"	1
255	1770	"PA"	1
140	1796	"PA"	1
257	1892	"PA"	1
307	1664	"PA"	1
315	1910	"PA"	1
419	1922	"PA"	1
401	1940	"PA"	1
383	1956	"PA"	1
481	1806	"PA"	1
499	1934	"PA"	1
397	1888	"PA"	1
280	1818	"PA"	1
427	1672	"PA"	1
314	1723	"PA"	1
136	1970	"PA"	1
254	1994	"PA"	1
456	1883	"PA"	1
346	1990	"PA"	1
449	1963	"PA"	1
436	1725	"PA"	1
406	1941	"PA"	1
110	2002	"PA"	1
404	1735	"PA"	1
376	1986	"PA"	1
459	1939	"PA"	1
395	1767	"PA"	1
195	1681	"PA"	1
484	1979	"PA"	1
401	1788	"PA"	1
335	1930	"PA"	1
164	1670	"PA"	1
430	1864	"PA"	1
361	1940	"PA"	1
253	1703	"PA"	1
249	1733	"PA"	1
308	1656	"PA"	1
267	1642	"PA"	1
229	1742	"PA"	1
424	1670	"PA"	1
220	1686	"PA"	1
397	1995	"PA"	1
126	1873	"PA"	1
330	1783	"PA"	1
422	1870	"PA"	1
459	1929	"PA"	1
404	1713	"PA"	1
485	1939	"PA"	1
234	1775	"PA"	1
351	1984	"PA"	1
396	1632	"PA"	1
134	1611	"PA"	1
324	1951	"PA"	1
139	1908	"PA"	1
270	1788	"PA"	1
302	1635	"PA"	1
270	1783	"PA"	1
275	1968	"PA"	1
395	1987	"PA"	1
489	1707	"PA"	1
218	1828	"PA"	1
144	1690	"PA"	1
449	1748	"PA"	1
158	1984	"PA"	1
366	1809	"PA"	1
488	1749	"PA"	1
193	1831	"PA"	1
259	1685	"PA"	1
107	1872	"PA"	1
465	1626	"PA"	1
265	1724	"PA"	1
107	1743	"PA"	1
110	1837	"PA"	1
204	1928	"PA"	1
409	1926	"PA"	1
295	1740	"PA"	1
153	1937	"PA"	1
215	1992	"PA"	1
332	2000	"PA"	1
205	1849	"PA"	1
326	1651	"PA"	1
469	1950	"PA"	1
245	1835	"PA"	1
352	1903	"PA"	1
494	1846	"PA"	1
383	1778	"PA"	1
193	1914	"PA"	1
442	1612	"PA"	1
392	1687	"PA"	1
322	1966	"PA"	1
290	1678	"PA"	1
386	1968	"PA"	1
156	1910	"PA"	1
470	1986	"PA"	1
226	1788	"PA"	1
169	1666	"PA"	1
357	1794	"PA"	1
178	1907	"PA"	1
131	1655	"PA"	1
125	1985	"PA"	1
312	1948	"PA"	1
242	1660	"PA"	1
470	1885	"PA"	1
230	1965	"PA"	1
143	1992	"PA"	1
229	1749	"PA"	1
411	1726	"PA"	1
489	1711	"PA"	1
397	1960	"PA"	1
348	1910	"PA"	1
190	1690	"PA"	1
276	1775	"PA"	1
134	1903	"PA"	1
440	1749	"PA"	1
285	1765	"PA"	1
325	1620	"PA"	1
153	1871	"PA"	1
151	1759	"PA"	1
364	1645	"PA"	1
228	1833	"PA"	1
151	1965	"PA"	1
500	1954	"PA"	1
146	1904	"PA"	1
293	1722	"PA"	1
266	1699	"PA"	1
168	1828	"PA"	1
169	1731	"PA"	1
337	1672	"PA"	1
112	1847	"PA"	1
423	1955	"PA"	1
442	1648	"PA"	1
306	1641	"PA"	1
327	1922	"PA"	1
150	1672	"PA"	1
233	1944	"PA"	1
430	1967	"PA"	1
155	1870	"PA"	1
403	1788	"PA"	1
246	1655	"PA"	1
239	1667	"PA"	1
132	1738	"PA"	1
277	1851	"PA"	1
419	2001	"PA"	1
105	1689	"PA"	1
308	1758	"PA"	1
300	1677	"PA"	1
278	1945	"PA"	1
428	1832	"PA"	1
334	1800	"PA"	1
222	1638	"PA"	1
230	1618	"PA"	1
210	1940	"PA"	1
158	1997	"PA"	1
385	1675	"PA"	1
468	1634	"PA"	1
408	1721	"PA"	1
162	1883	"PA"	1
147	1651	"PA"	1
411	1668	"PA"	1
482	1739	"PA"	1
299	1949	"PA"	1
150	1860	"PA"	1
188	1871	"PA"	1
157	1999	"PA"	1
457	1820	"PA"	1
434	2006	"PA"	1
256	1751	"PA"	1
181	1722	"PA"	1
490	1932	"PA"	1
212	1763	"PA"	1
456	1655	"PA"	1
212	1962	"PA"	1
156	1781	"PA"	1
503	1641	"PA"	1
192	1930	"PA"	1
463	1700	"PA"	1
398	1795	"PA"	1
315	1867	"PA"	1
348	1929	"PA"	1
468	1819	"PA"	1
451	1783	"PA"	1
107	1750	"PA"	1
445	1784	"PA"	1
293	1921	"PA"	1
423	1793	"PA"	1
113	1996	"PA"	1
283	1621	"PA"	1
391	1627	"PA"	1
355	1900	"PA"	1
128	1861	"PA"	1
242	1919	"PA"	1
167	1935	"PA"	1
334	1869	"PA"	1
144	1636	"PA"	1
121	1703	"PA"	1
451	1809	"PA"	1
125	1621	"PA"	1
262	1843	"PA"	1
378	1669	"PA"	1
372	1995	"PA"	1
222	1886	"PA"	1
106	1962	"PA"	1
165	1855	"PA"	1
213	1706	"PA"	1
180	1783	"PA"	1
377	1892	"PA"	1
193	1989	"PA"	1
368	1977	"PA"	1
174	1870	"PA"	1
116	1992	"PA"	1
118	1863	"PA"	1
129	1723	"PA"	1
258	1739	"PA"	1
376	1727	"PA"	1
346	1991	"PA"	1
314	1689	"PA"	1
266	1888	"PA"	1
166	1697	"PA"	1
310	1685	"PA"	1
130	1908	"PA"	1
247	1760	"PA"	1
291	1977	"PA"	1
444	1661	"PA"	1
437	1738	"PA"	1
450	1614	"PA"	1
106	1961	"PA"	1
349	1673	"PA"	1
311	1675	"PA"	1
217	1927	"PA"	1
223	1637	"PA"	1
189	1820	"PA"	1
343	1838	"PA"	1
326	1953	"PA"	1
136	1888	"PA"	1
454	1799	"PA"	1
393	2003	"PA"	1
370	2002	"PA"	1
163	1755	"PA"	1
498	1701	"PA"	1
422	1888	"PA"	1
435	1874	"PA"	1
125	1646	"PA"	1
487	1870	"PA"	1
288	1940	"PA"	1
184	1992	"PA"	1
463	1728	"PA"	1
502	1650	"PA"	1
107	1821	"PA"	1
108	1775	"PA"	1
230	1837	"PA"	1
306	1698	"PA"	1
152	1902	"PA"	1
247	1954	"PA"	1
441	1761	"PA"	1
433	1851	"PA"	1
139	1881	"PA"	1
381	1786	"PA"	1
367	1677	"PA"	1
215	1820	"PA"	1
408	1734	"PA"	1
138	1693	"PA"	1
354	1710	"PA"	1
266	1726	"PA"	1
468	1680	"PA"	1
477	1878	"PA"	1
495	1868	"PA"	1
419	1667	"PA"	1
415	1722	"PA"	1
382	1768	"PA"	1
387	1958	"PA"	1
187	1983	"PA"	1
289	1655	"PA"	1
131	1807	"PA"	1
321	1880	"PA"	1
275	1629	"PA"	1
303	1964	"PA"	1
423	1755	"PA"	1
429	1972	"PA"	1
123	1859	"PA"	1
157	1947	"PA"	1
307	1907	"PA"	1
301	1619	"PA"	1
481	1893	"PA"	1
491	1946	"PA"	1
130	1612	"PA"	1
165	1881	"PA"	1
331	1845	"PA"	1
159	1804	"PA"	1
324	1886	"PA"	1
199	1877	"PA"	1
204	1676	"PA"	1
417	1932	"PA"	1
313	1789	"PA"	1
268	1833	"PA"	1
450	1789	"PA"	1
218	1834	"PA"	1
321	1890	"PA"	1
259	1611	"PA"	1
411	1740	"PA"	1
224	1891	"PA"	1
390	1610	"PA"	1
457	1945	"PA"	1
142	1809	"PA"	1
230	1678	"PA"	1
451	1838	"PA"	1
378	1940	"PA"	1
448	1646	"PA"	1
231	1687	"PA"	1
456	1735	"PA"	1
326	1854	"PA"	1
325	1863	"PA"	1
293	1627	"PA"	1
265	1755	"PA"	1
161	1876	"PA"	1
211	1624	"PA"	1
292	1611	"PA"	1
399	1871	"PA"	1
256	1629	"PA"	1
160	1783	"PA"	1
412	1823	"PA"	1
163	1793	"PA"	1
276	1748	"PA"	1
453	1825	"PA"	1
475	1635	"PA"	1
246	1864	"PA"	1
460	1983	"PA"	1
323	1712	"PA"	1
285	1980	"PA"	1
138	1837	"PA"	1
231	1673	"PA"	1
355	1927	"PA"	1
310	1894	"PA"	1
175	1759	"PA"	1
282	1771	"PA"	1
480	1632	"PA"	1
375	1743	"PA"	1
310	1763	"PA"	1
196	1822	"PA"	1
446	1753	"PA"	1
454	1785	"PA"	1
410	1900	"PA"	1
130	1644	"PA"	1
231	1901	"PA"	1
334	1744	"PA"	1
227	1698	"PA"	1
438	1945	"PA"	1
278	1615	"PA"	1
393	1709	"PA"	1
193	1853	"PA"	1
450	1918	"PA"	1
404	1722	"PA"	1
390	1818	"PA"	1
154	1849	"PA"	1
261	1642	"PA"	1
369	1750	"PA"	1
121	1640	"PA"	1
235	1932	"PA"	1
405	1804	"PA"	1
196	1680	"PA"	1
215	1933	"PA"	1
372	1847	"PA"	1
423	1614	"PA"	1
112	1723	"PA"	1
121	1905	"PA"	1
182	1618	"PA"	1
340	1994	"PA"	1
419	1969	"PA"	1
416	1796	"PA"	1
349	1909	"PA"	1
402	1756	"PA"	1
114	1948	"PA"	1
505	1993	"PA"	1
358	1945	"PA"	1
244	1659	"PA"	1
178	1872	"PA"	1
114	1710	"PA"	1
118	1781	"PA"	1
340	1894	"PA"	1
167	1998	"PA"	1
306	2005	"PA"	1
202	1870	"PA"	1
361	1779	"PA"	1
123	1724	"PA"	1
432	1954	"PA"	1
261	1921	"PA"	1
253	1727	"PA"	1
115	1827	"PA"	1
491	1968	"PA"	1
388	1726	"PA"	1
385	1947	"PA"	1
242	1978	"PA"	1
373	1938	"PA"	1
412	1947	"PA"	1
229	1861	"PA"	1
281	1691	"PA"	1
211	1744	"PA"	1
438	1723	"PA"	1
485	1706	"PA"	1
372	1871	"PA"	1
212	1903	"PA"	1
304	1875	"PA"	1
300	1609	"PA"	1
190	1760	"PA"	1
156	1972	"PA"	1
483	1956	"PA"	1
492	1671	"PA"	1
245	1772	"PA"	1
375	1807	"PA"	1
315	1643	"PA"	1
289	1856	"PA"	1
411	1902	"PA"	1
461	1980	"PA"	1
281	1888	"PA"	1
303	1943	"PA"	1
353	1925	"PA"	1
370	1831	"PA"	1
300	1949	"PA"	1
115	1726	"PA"	1
150	1840	"PA"	1
405	1766	"PA"	1
295	1660	"PA"	1
414	1614	"PA"	1
123	1692	"PA"	1
368	1834	"PA"	1
316	1696	"PA"	1
270	1824	"PA"	1
496	1927	"PA"	1
476	1654	"PA"	1
276	1697	"PA"	1
227	1817	"PA"	1
390	1896	"PA"	1
310	1629	"PA"	1
224	1676	"PA"	1
193	1806	"PA"	1
344	1920	"PA"	1
414	1927	"PA"	1
280	1898	"PA"	1
450	1656	"PA"	1
255	1711	"PA"	1
500	1698	"PA"	1
475	1773	"PA"	1
458	1769	"PA"	1
376	1617	"PA"	1
188	1929	"PA"	1
328	1827	"PA"	1
215	1976	"PA"	1
268	1748	"PA"	1
230	1932	"PA"	1
426	2000	"PA"	1
142	1946	"PA"	1
475	1918	"PA"	1
189	1691	"PA"	1
237	1849	"PA"	1
206	1663	"PA"	1
165	1818	"PA"	1
167	1807	"PA"	1
284	1928	"PA"	1
443	1667	"PA"	1
306	1915	"PA"	1
503	1846	"PA"	1
412	1931	"PA"	1
412	1954	"PA"	1
139	1711	"PA"	1
186	1831	"PA"	1
432	1809	"PA"	1
182	1844	"PA"	1
470	1776	"PA"	1
473	1879	"PA"	1
292	1726	"PA"	1
356	1857	"PA"	1
316	1659	"PA"	1
166	2002	"PA"	1
259	2009	"PA"	1
152	1696	"PA"	1
237	1797	"PA"	1
446	1858	"PA"	1
308	1887	"PA"	1
266	1691	"PA"	1
310	1611	"PA"	1
113	1865	"PA"	1
366	1700	"PA"	1
359	1926	"PA"	1
419	1789	"PA"	1
447	1861	"PA"	1
273	1651	"PA"	1
163	1997	"PA"	1
493	1811	"PA"	1
369	1939	"PA"	1
208	1632	"PA"	1
409	1642	"PA"	1
495	1799	"PA"	1
354	1867	"PA"	1
423	1726	"PA"	1
446	1657	"PA"	1
485	1710	"PA"	1
411	1906	"PA"	1
498	1871	"PA"	1
218	1663	"PA"	1
491	1816	"PA"	1
275	1990	"PA"	1
222	1802	"PA"	1
505	1845	"PA"	1
326	1725	"PA"	1
360	1735	"PA"	1
392	1888	"PA"	1
238	1763	"PA"	1
117	1995	"PA"	1
368	1838	"PA"	1
148	1831	"PA"	1
160	1614	"PA"	1
218	1623	"PA"	1
375	1921	"PA"	1
465	1647	"PA"	1
233	1980	"PA"	1
309	1831	"PA"	1
290	1979	"PA"	1
364	1959	"PA"	1
201	1840	"PA"	1
205	1813	"PA"	1
347	1689	"PA"	1
280	1860	"PA"	1
236	1798	"PA"	1
145	1976	"PA"	1
363	1846	"PA"	1
107	1972	"PA"	1
135	1714	"PA"	1
123	1933	"PA"	1
379	1874	"PA"	1
378	1744	"PA"	1
250	1862	"PA"	1
106	1926	"PA"	1
368	1745	"PA"	1
156	1821	"PA"	1
336	1746	"PA"	1
354	2009	"PA"	1
128	1750	"PA"	1
164	1683	"PA"	1
392	1827	"PA"	1
143	1751	"PA"	1
331	1897	"PA"	1
347	1906	"PA"	1
449	1983	"PA"	1
470	1688	"PA"	1
205	1616	"PA"	1
455	1641	"PA"	1
337	1621	"PA"	1
153	1633	"PA"	1
426	1759	"PA"	1
230	1675	"PA"	1
328	1842	"PA"	1
445	1905	"PA"	1
382	1814	"PA"	1
258	1724	"PA"	1
325	1886	"PA"	1
111	1982	"PA"	1
303	1785	"PA"	1
160	1870	"PA"	1
338	1892	"PA"	1
445	1808	"PA"	1
383	1757	"PA"	1
192	1921	"PA"	1
402	1906	"PA"	1
499	1645	"PA"	1
123	1940	"PA"	1
345	1891	"PA"	1
210	1983	"PA"	1
501	1891	"PA"	1
454	1778	"PA"	1
186	1937	"PA"	1
436	1976	"PA"	1
437	1959	"PA"	1
343	1988	"PA"	1
173	1994	"PA"	1
258	1889	"PA"	1
266	1847	"PA"	1
351	2002	"PA"	1
357	1640	"PA"	1
228	1848	"PA"	1
298	1928	"PA"	1
212	1800	"PA"	1
341	1668	"PA"	1
440	1838	"PA"	1
353	1915	"PA"	1
356	1650	"PA"	1
165	1939	"PA"	1
159	1755	"PA"	1
431	1622	"PA"	1
156	1732	"PA"	1
181	1891	"PA"	1
324	1652	"PA"	1
144	1959	"PA"	1
505	1666	"PA"	1
368	1858	"PA"	1
311	1735	"PA"	1
192	1691	"PA"	1
436	1895	"PA"	1
435	1632	"PA"	1
398	1639	"PA"	1
273	1616	"PA"	1
432	1818	"PA"	1
265	1742	"PA"	1
284	1676	"PA"	1
188	1704	"PA"	1
182	1667	"PA"	1
109	1995	"PA"	1
430	1745	"PA"	1
146	1702	"PA"	1
353	1999	"PA"	1
261	1823	"PA"	1
455	1651	"PA"	1
462	1935	"PA"	1
281	1957	"PA"	1
369	1996	"PA"	1
454	1755	"PA"	1
289	1702	"PA"	1
243	1649	"PA"	1
144	1991	"PA"	1
350	1891	"PA"	1
471	1761	"PA"	1
251	1672	"PA"	1
487	1635	"PA"	1
473	1905	"PA"	1
301	2003	"PA"	1
319	1732	"PA"	1
397	1611	"PA"	1
348	1798	"PA"	1
319	1749	"PA"	1
497	1945	"PA"	1
109	1645	"PA"	1
151	1823	"PA"	1
184	1936	"PA"	1
380	1674	"PA"	1
353	1957	"PA"	1
283	1798	"PA"	1
128	1683	"PA"	1
391	1998	"PA"	1
438	1619	"PA"	1
107	1915	"PA"	1
354	1643	"PA"	1
463	1846	"PA"	1
439	1846	"PA"	1
227	1900	"PA"	1
127	1666	"PA"	1
157	1907	"PA"	1
284	1934	"PA"	1
491	1809	"PA"	1
364	1803	"PA"	1
237	1845	"PA"	1
374	1812	"PA"	1
259	1744	"PA"	1
468	1895	"PA"	1
505	1964	"PA"	1
413	1828	"PA"	1
157	1944	"PA"	1
497	1834	"PA"	1
201	1856	"PA"	1
431	1960	"PA"	1
160	1731	"PA"	1
405	1779	"PA"	1
352	1863	"PA"	1
178	1867	"PA"	1
319	1851	"PA"	1
143	1985	"PA"	1
157	1835	"PA"	1
267	1679	"PA"	1
323	1801	"PA"	1
311	1766	"PA"	1
337	1691	"PA"	1
487	1912	"PA"	1
122	1822	"PA"	1
185	1676	"PA"	1
228	1998	"PA"	1
221	1643	"PA"	1
503	1763	"PA"	1
417	1815	"PA"	1
373	1753	"PA"	1
265	1858	"PA"	1
497	1754	"PA"	1
226	1613	"PA"	1
446	1955	"PA"	1
411	1680	"PA"	1
269	1887	"PA"	1
328	1953	"PA"	1
484	1764	"PA"	1
164	1900	"PA"	1
326	1885	"PA"	1
133	1627	"PA"	1
312	1726	"PA"	1
401	1706	"PA"	1
419	1874	"PA"	1
489	1715	"PA"	1
463	1986	"PA"	1
479	1934	"PA"	1
268	1693	"PA"	1
362	1961	"PA"	1
118	2005	"PA"	1
317	1962	"PA"	1
158	1752	"PA"	1
500	1844	"PA"	1
278	1720	"PA"	1
313	1724	"PA"	1
147	2008	"PA"	1
327	1906	"PA"	1
133	1857	"PA"	1
209	1846	"PA"	1
289	1915	"PA"	1
163	1648	"PA"	1
253	1819	"PA"	1
152	1761	"PA"	1
121	1891	"PA"	1
243	1747	"PA"	1
413	1757	"PA"	1
426	1717	"PA"	1
198	1694	"PA"	1
179	1758	"PA"	1
204	1634	"PA"	1
302	1887	"PA"	1
313	1717	"PA"	1
423	1931	"PA"	1
424	1718	"PA"	1
201	1760	"PA"	1
122	1752	"PA"	1
298	1803	"PA"	1
454	1819	"PA"	1
367	1668	"PA"	1
123	1977	"PA"	1
171	1816	"PA"	1
375	1664	"PA"	1
339	2004	"PA"	1
290	1914	"PA"	1
477	1640	"PA"	1
127	1854	"PA"	1
344	1822	"PA"	1
181	1862	"PA"	1
134	1670	"PA"	1
486	1970	"PA"	1
467	1694	"PA"	1
211	1813	"PA"	1
366	1617	"PA"	1
194	1638	"PA"	1
350	1825	"PA"	1
304	1961	"PA"	1
326	1759	"PA"	1
218	1813	"PA"	1
300	1802	"PA"	1
406	1968	"PA"	1
429	1710	"PA"	1
493	1951	"PA"	1
325	1747	"PA"	1
448	1751	"PA"	1
460	1667	"PA"	1
302	1662	"PA"	1
381	1766	"PA"	1
198	1985	"PA"	1
156	1631	"PA"	1
383	1844	"PA"	1
280	1893	"PA"	1
503	1832	"PA"	1
369	2005	"PA"	1
321	1917	"PA"	1
131	1635	"PA"	1
372	1826	"PA"	1
121	1635	"PA"	1
258	1717	"PA"	1
152	1903	"PA"	1
437	1879	"PA"	1
118	1801	"PA"	1
257	1816	"PA"	1
272	1708	"PA"	1
275	1635	"PA"	1
349	1665	"PA"	1
195	1887	"PA"	1
152	1630	"PA"	1
333	1897	"PA"	1
446	1717	"PA"	1
464	1642	"PA"	1
129	1732	"PA"	1
110	1759	"PA"	1
501	1926	"PA"	1
225	1884	"PA"	1
202	1888	"PA"	1
260	1874	"PA"	1
316	1922	"PA"	1
176	1646	"PA"	1
224	1612	"PA"	1
346	1652	"PA"	1
490	1692	"PA"	1
200	1638	"PA"	1
209	1751	"PA"	1
434	1931	"PA"	1
392	1877	"PA"	1
219	1825	"PA"	1
304	1974	"PA"	1
401	1819	"PA"	1
312	1873	"PA"	1
357	1619	"PA"	1
271	1997	"PA"	1
319	1731	"PA"	1
114	1676	"PA"	1
428	1734	"PA"	1
405	1710	"PA"	1
140	1741	"PA"	1
144	2006	"PA"	1
453	1690	"PA"	1
300	1965	"PA"	1
373	1973	"PA"	1
322	1731	"PA"	1
306	1750	"PA"	1
400	1633	"PA"	1
262	1804	"PA"	1
382	1791	"PA"	1
442	1952	"PA"	1
408	1918	"PA"	1
460	1859	"PA"	1
285	1933	"PA"	1
166	1992	"PA"	1
260	1990	"PA"	1
183	1876	"PA"	1
331	2009	"PA"	1
474	1932	"PA"	1
196	1874	"PA"	1
365	1929	"PA"	1
172	2005	"PA"	1
442	1984	"PA"	1
117	1865	"PA"	1
252	1895	"PA"	1
223	1877	"PA"	1
447	1943	"PA"	1
495	1837	"PA"	1
417	1656	"PA"	1
427	1637	"PA"	1
502	1948	"PA"	1
278	1861	"PA"	1
407	1751	"PA"	1
249	1677	"PA"	1
212	1998	"PA"	1
117	1961	"PA"	1
109	1957	"PA"	1
230	1964	"PA"	1
291	1754	"PA"	1
144	1944	"PA"	1
389	1715	"PA"	1
431	1710	"PA"	1
408	1742	"PA"	1
226	1668	"PA"	1
340	1785	"PA"	1
419	1774	"PA"	1
117	1843	"PA"	1
211	1749	"PA"	1
322	1961	"PA"	1
392	1783	"PA"	1
496	1749	"PA"	1
499	1972	"PA"	1
334	1899	"PA"	1
472	1635	"PA"	1
238	1989	"PA"	1
464	1684	"PA"	1
